device,family,model,quant,mmproj,bound,tok,img,iou,encode_ms,decode_ms,prompt_eval_ms,prompt_tokens,gen_ms,n_tokens,tok_per_sec,load_ms,ttft_ms,ok,note
s25,q3vl,2B,Q4_0,F16,min,256,000000030828.jpg,0.0078,8848,2009,11615.06,351,1529.91,39,25.49,1551.39,22511.291071008236,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000037670.jpg,0.2604,10432,2407,13615.0,391,1626.63,39,23.98,1254.03,26495.701417848206,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000054654.jpg,0.4404,7709,1820,10210.0,351,1508.63,38,25.19,1121.24,19778.6982929734,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000093437.jpg,0.5274,6801,1669,9036.35,377,1108.22,38,34.29,1251.42,17535.513021289004,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000108026.jpg,0.6541,8893,2021,11669.41,351,1441.77,37,25.66,1575.58,22622.381161340607,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000123480.jpg,0.5977,7886,1738,10224.86,391,1238.32,39,31.49,1362.22,19880.616113051765,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000144333.jpg,0.3676,7897,2245,10841.93,351,1756.49,39,22.2,1247.42,21028.975045045045,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000170099.jpg,0.7042,10419,2398,13589.18,391,1533.89,37,24.12,1273.89,26447.639369817578,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000173008.jpg,0.6324,10399,2405,13569.9,391,1595.35,39,24.45,1561.77,26414.799795501025,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000187243.jpg,0.7374,7900,2136,10670.2,391,1349.86,37,27.41,1265.99,20742.683035388545,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000202228.jpg,0.4640,8505,2394,11564.89,391,1602.86,39,24.33,1260.33,22504.991520756266,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000210299.jpg,0.4836,6657,2361,9621.6,391,1604.47,39,24.31,1089.59,18680.735335252983,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000223747.jpg,0.5055,8969,2092,11813.72,357,1563.37,39,24.95,1564.25,22914.800160320643,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000226408.jpg,0.4875,6547,1572,8676.67,391,1536.33,38,24.73,1178.92,16836.106716538616,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000233370.jpg,0.5737,8859,2005,11617.63,351,1513.97,38,25.1,1256.12,22521.470637450195,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000243204.jpg,0.5624,10714,2676,14201.93,391,1760.53,39,22.15,1255.88,27637.076726862302,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000261888.jpg,0.3759,8003,2019,10740.27,351,1572.63,39,24.8,1118.47,20802.592580645163,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000262895.jpg,0.6486,7528,1608,9757.25,371,1167.48,37,31.69,1560.57,18924.805695803094,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000281032.jpg,0.5479,8840,2002,11598.26,351,1555.42,39,25.07,1548.12,22480.148312724374,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000289343.jpg,0.1323,9998,2782,13458.03,431,1593.77,39,24.47,961.88,26278.896366979974,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000297353.jpg,0.9419,13551,3453,17780.65,491,1681.37,38,22.6,1138.98,34828.89778761062,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000314177.jpg,0.3841,8996,2670,12381.43,391,1758.74,39,22.17,1260.1,24092.53599909788,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000329219.jpg,0.6069,5712,1387,7609.81,351,1000.62,37,36.98,1175.61,14735.851644131964,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000333745.jpg,0.4673,8890,2014,11645.92,351,1539.92,39,25.33,1250.0,22589.39887879984,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000365642.jpg,0.4549,6517,1480,8560.58,351,1264.81,39,30.83,1246.06,16590.015939020435,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000383606.jpg,0.4243,9229,2382,12337.94,391,1593.5,39,24.47,1129.71,23989.806366979978,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000384808.jpg,0.3074,7518,1895,10079.56,357,1413.77,38,26.88,1380.5,19529.76238095238,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000393569.jpg,0.3333,10273,2388,13416.91,391,1573.41,39,24.79,1243.44,26118.248846308994,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000394199.jpg,0.7256,7755,2388,10814.87,391,1585.1,39,24.6,1243.25,20998.520406504067,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000425226.jpg,0.6451,6719,1724,8940.67,391,1016.24,39,38.38,1327.87,17409.725237102655,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000458992.jpg,0.7342,7325,2401,10364.61,391,1446.18,35,24.2,819.34,20131.932314049587,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000464476.jpg,0.5281,7231,1996,9914.72,357,1561.45,39,24.98,1020.77,19181.7520256205,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000465129.jpg,0.5607,8745,2147,11554.27,391,1430.94,39,27.25,1379.99,22482.967247706423,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000481386.jpg,0.4511,5745,1372,7647.92,351,1042.21,39,37.42,1261.32,14791.643677177979,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000481567.jpg,0.5263,7247,1987,9782.98,391,1384.33,39,28.17,1084.84,19052.478757543486,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000481573.jpg,0.9554,14977,3424,19224.72,491,1743.18,39,22.37,1261.53,37670.42272686634,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000484415.jpg,0.6753,9030,2090,11867.67,357,1476.37,37,25.06,1244.92,23027.574229848364,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000485844.jpg,0.5896,9782,2214,12751.04,371,1577.09,39,24.73,1578.56,24787.47671653862,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000492937.jpg,0.9045,8509,2462,11627.64,452,1603.02,38,23.71,1255.28,22640.81629692113,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000520910.jpg,0.0553,8843,2015,11604.3,351,1560.65,39,24.99,1253.28,22502.31600640256,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000527750.jpg,0.0661,5634,1218,7198.75,335,782.97,32,40.87,1260.33,14075.217824810374,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000546976.jpg,0.5953,6262,1533,8376.02,357,1176.48,39,33.15,1096.34,16201.185912518855,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000565045.jpg,0.0000,9597,2203,12555.32,371,1568.83,39,24.86,1258.45,24395.545261464198,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000570834.jpg,0.4260,6748,1638,8916.0,391,1442.34,39,27.04,1327.4,17338.98224852071,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000579321.jpg,0.7382,9116,2371,12271.92,411,1511.88,37,24.47,1235.35,23799.786366979974,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000579902.jpg,0.5102,8098,2790,11540.53,431,1645.26,39,23.7,817.68,22470.724092827004,1,
s25,q3vl,2B,Q4_0,F16,min,256,000000580294.jpg,0.5973,8610,1979,11308.68,371,1449.63,39,26.9,1555.41,21934.854721189593,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000002532.jpg,0.2059,26489,7144,34561.32,679,2012.11,39,19.38,1491.6,68245.91958720332,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000003156.jpg,0.6738,24146,7056,32176.01,671,1863.55,37,19.85,1470.38,63428.38783375314,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000017899.jpg,0.7027,29115,6327,36428.17,679,1744.22,36,20.64,1689.18,71918.6196124031,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000030828.jpg,0.0000,29245,7249,37606.28,691,1990.35,39,19.59,1452.92,74151.32645227156,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000037670.jpg,0.2535,25378,6927,33196.63,679,1922.42,38,19.77,1245.59,65552.21168942843,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000054654.jpg,0.4327,31380,6880,39246.51,711,1850.02,38,20.54,1679.3,77555.19549172347,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000093437.jpg,0.5190,30300,7009,38307.86,699,1871.04,38,20.31,1674.17,75666.0968291482,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000108026.jpg,0.6627,29424,7426,37840.82,691,1968.72,38,19.3,1384.79,74742.6334715026,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000123480.jpg,0.5685,26517,7042,34532.64,679,1975.56,39,19.74,1534.83,68142.29856129686,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000144333.jpg,0.3647,27057,7365,35402.63,691,1992.37,39,19.57,1462.64,69875.72862033725,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000170099.jpg,0.6960,27000,7148,35118.68,679,1870.57,37,19.78,1541.89,69317.23611729019,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000173008.jpg,0.6567,26554,6844,34377.82,679,1974.78,39,19.75,1427.28,67826.4529113924,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000187243.jpg,0.7302,29038,6321,36349.88,679,1788.15,37,20.69,1688.09,71757.21252779121,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000202228.jpg,0.4602,29038,6424,36430.5,679,1894.99,39,20.58,1686.42,71941.0908649174,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000210299.jpg,0.5007,29089,6304,36381.22,679,1896.04,39,20.57,1456.16,71822.83448711716,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000223747.jpg,0.5485,24782,7192,32900.22,679,1965.39,39,19.84,1369.3,64924.623225806456,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000226408.jpg,0.4524,31081,6655,38737.23,700,1858.8,38,20.44,1669.51,76522.15367906068,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000233370.jpg,0.6289,30107,6520,37601.79,691,1882.59,38,20.18,1663.4,74278.34401387513,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000243204.jpg,0.5602,28132,7197,36343.86,679,1937.41,38,19.61,1245.98,71723.85439061704,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000261888.jpg,0.3769,30074,6553,37600.55,691,1878.78,39,20.76,1696.84,74275.71955684008,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000262895.jpg,0.6663,27414,7465,35837.64,691,1878.58,37,19.7,1370.1,70767.4014213198,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000281032.jpg,0.5673,26493,7240,34697.8,691,2006.81,39,19.43,1533.4,68482.26680391148,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000289343.jpg,0.1174,29906,6448,37342.43,685,1921.36,39,20.3,1536.75,73745.69108374383,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000297353.jpg,0.9377,28131,6157,35254.61,667,1825.8,38,20.81,1453.52,69590.66382027871,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000314177.jpg,0.3805,28628,7208,36845.86,679,1971.33,39,19.78,1237.54,72732.4161172902,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000329219.jpg,0.6383,28489,6513,35965.2,691,1816.63,37,20.37,1683.75,71016.29180166913,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000333745.jpg,0.4860,30148,6510,37655.72,691,1921.68,39,20.29,1450.21,74363.00536224741,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000365642.jpg,0.4594,30156,6549,37687.37,691,1912.11,39,20.4,1672.39,74441.38960784313,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000383606.jpg,0.4250,29079,6414,36481.51,679,1922.09,39,20.29,1660.87,72023.79536224742,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000384808.jpg,0.3129,26339,7062,34333.18,679,1927.38,38,19.72,1347.49,67784.88993914807,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000393569.jpg,0.4219,29018,6359,36367.7,679,1895.52,39,20.57,1468.3,71793.31448711715,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000394199.jpg,0.7271,28994,6336,36309.3,679,1883.11,39,20.71,1418.87,71687.58585224529,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000425226.jpg,0.6413,26059,6338,33313.87,679,1923.58,39,20.27,1564.46,65760.20399111988,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000458992.jpg,0.7055,25480,6307,32733.38,679,1700.71,35,20.58,1557.02,64568.9708649174,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000464476.jpg,0.6056,29088,6305,36373.61,679,1914.24,39,20.37,1698.77,71815.70180166913,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000465129.jpg,0.5936,25929,7219,34098.28,679,1975.36,39,19.74,1481.6,67296.93856129686,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000481386.jpg,0.4585,30108,6499,37591.9,691,1889.77,39,20.64,1471.14,74247.3496124031,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000481567.jpg,0.5504,27987,6312,35230.05,679,1907.19,39,20.45,1649.06,69577.94975550122,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000481573.jpg,0.9203,30465,7405,38900.83,691,2003.26,39,19.47,1673.55,76822.19106831022,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000484415.jpg,0.6785,23912,6309,31106.2,679,1794.24,37,20.62,1358.48,61375.69660523763,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000485844.jpg,0.5942,24406,6188,31431.13,671,1910.26,39,20.42,1346.51,62074.10159647405,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000492937.jpg,0.9424,28040,6145,35172.18,667,1856.04,38,20.47,1664.43,69406.03197850513,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000520910.jpg,0.0310,29138,7410,37656.67,691,1990.01,39,19.6,1452.36,74255.69040816327,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000527750.jpg,0.0984,27891,7371,36245.13,691,1963.66,39,19.86,1429.67,71557.48246727091,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000546976.jpg,0.5994,27714,6327,35038.09,679,1949.4,39,20.01,1778.04,69129.06501249375,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000565045.jpg,0.0000,30082,6587,37652.13,691,1988.82,40,20.11,1457.34,74370.85650422676,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000570834.jpg,0.4125,29123,6315,36416.36,679,1878.86,39,20.76,1701.33,71902.52955684008,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000579321.jpg,0.7427,31241,6730,38971.85,707,1822.88,37,20.3,1464.36,76992.11108374385,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000579902.jpg,0.5178,29969,6485,37428.64,689,1946.51,39,20.04,1678.11,73932.5401996008,1,
s25,q3vl,2B,Q4_0,F16,min,576,000000580294.jpg,0.6204,28775,6176,35930.58,671,1856.97,38,20.46,1675.97,70930.45585532747,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000002532.jpg,0.2035,1945,814,3402.45,208,1325.87,39,29.41,1096.11,6195.452040122407,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000003156.jpg,0.6177,1901,787,3321.35,208,1234.93,37,29.96,1393.12,6042.727837116156,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000017899.jpg,0.7067,1912,784,3327.86,208,1263.48,37,29.28,1469.02,6058.0130054644815,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000030828.jpg,0.0000,1896,794,3320.12,208,152.45,5,32.8,1088.94,6040.607804878048,1,no bbox in generated output
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000037670.jpg,0.2142,1901,791,3325.63,208,1316.61,38,28.86,1479.76,6052.280034650034,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000054654.jpg,0.4664,2027,837,3499.38,217,1322.43,38,28.74,1463.29,6398.1747112038975,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000093437.jpg,0.5190,1937,803,3372.43,211,1361.77,38,27.9,1146.55,6148.272293906811,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000108026.jpg,0.6442,1904,780,3324.67,208,1502.24,44,29.29,1111.1,6042.811345169,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000123480.jpg,0.5633,1920,795,3352.28,208,1404.75,39,27.76,1532.86,6103.303054755044,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000144333.jpg,0.3615,1902,788,3327.16,208,1320.15,39,29.54,1379.0,6051.01240352065,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000170099.jpg,0.6221,1906,790,3324.38,208,1249.92,37,29.6,1388.52,6054.163783783784,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000173008.jpg,0.5980,1975,795,3401.49,208,1314.86,39,29.66,1463.43,6205.205441672286,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000187243.jpg,0.7352,1904,794,3333.33,208,1232.85,37,30.01,1473.86,6064.652225924691,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000202228.jpg,0.4662,1901,783,3316.71,208,1316.08,39,29.63,1467.41,6034.459578130273,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000210299.jpg,0.3795,1983,787,3409.0,208,1344.73,39,29.0,1468.75,6213.482758620689,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000223747.jpg,0.4185,1899,796,3329.93,208,1292.72,39,30.17,1487.57,6058.0755087835605,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000226408.jpg,0.2556,1901,793,3321.98,208,1274.67,37,29.03,1463.7,6050.427123665174,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000233370.jpg,0.3441,1902,790,3327.71,208,1276.43,38,29.77,1465.89,6053.300863285186,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000243204.jpg,0.5688,1937,811,3387.02,208,1392.42,40,28.73,1392.18,6169.826822137139,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000261888.jpg,0.3648,1900,790,3329.28,208,1349.82,39,28.89,1468.61,6053.894053305643,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000262895.jpg,0.8054,1974,786,3393.85,208,1267.14,37,29.2,1384.0,6188.096575342466,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000281032.jpg,0.5288,1916,791,3349.54,208,1385.91,39,28.14,1117.35,6092.076602700782,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000289343.jpg,0.1670,1937,807,3378.66,211,1324.4,39,29.45,1455.84,6156.615857385399,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000297353.jpg,0.8786,1948,820,3398.08,212,1333.98,39,29.24,1453.03,6200.279726402188,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000314177.jpg,0.3533,1901,783,3317.23,208,1331.11,39,29.3,1382.89,6035.359692832764,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000329219.jpg,0.6075,1895,791,3321.67,208,1321.22,38,28.76,1143.36,6042.440514603616,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000333745.jpg,0.3847,1904,794,3333.7,208,1346.91,39,28.96,1462.4,6066.230386740332,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000365642.jpg,0.4604,1906,788,3318.89,208,1331.87,39,29.28,1466.35,6047.04300546448,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000383606.jpg,0.4064,1904,795,3332.69,208,1329.13,39,29.34,1469.38,6065.77316291752,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000384808.jpg,0.3089,1904,790,3320.2,208,1321.57,39,29.51,1383.27,6048.086818027787,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000393569.jpg,0.2416,1955,787,3373.98,208,1351.96,39,28.85,1459.48,6150.642045060658,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000394199.jpg,0.6506,1899,794,3323.63,208,1291.3,38,29.43,1139.72,6050.608933061502,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000425226.jpg,0.5448,1896,792,3325.99,208,1283.54,39,30.38,1457.06,6046.906392363397,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000458992.jpg,0.7257,1913,794,3343.79,208,1206.72,36,29.83,1161.16,6084.313298692591,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000464476.jpg,0.4659,1900,791,3326.9,208,1332.91,39,29.26,1458.99,6052.076349965823,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000465129.jpg,0.4878,1828,792,3231.76,208,1275.4,39,30.58,1186.76,5884.4611118378025,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000481386.jpg,0.3725,1900,796,3320.87,208,1320.93,39,29.52,1471.32,6050.745338753388,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000481567.jpg,0.5116,1928,802,3385.36,208,1423.77,39,27.39,1469.8,6151.869675063893,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000481573.jpg,0.7897,1946,812,3393.38,212,1337.51,39,29.16,1460.86,6185.673552812072,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000484415.jpg,0.6282,1161,507,2290.51,171,1225.92,37,30.18,1467.51,3991.644526176276,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000485844.jpg,0.5792,1933,788,3355.95,208,1352.4,39,28.84,1547.22,6111.624063800277,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000492937.jpg,0.9154,1950,821,3407.95,212,1328.49,38,28.6,1462.56,6213.9150349650345,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000520910.jpg,0.0508,1895,785,3314.32,208,1334.01,39,29.24,1418.0,6028.519726402188,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000527750.jpg,0.1402,1901,788,3319.05,208,1353.9,39,28.81,1398.73,6042.760170079833,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000546976.jpg,0.5696,1946,792,3386.43,208,1361.18,39,28.65,1183.79,6159.334013961606,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000565045.jpg,0.0000,1904,789,3329.72,208,1307.3,39,29.83,1452.08,6056.2432986925905,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000570834.jpg,0.3513,1949,792,3367.58,208,1355.58,39,28.77,1495.28,6143.338428919013,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000579321.jpg,0.7213,1659,692,2980.3,199,1248.71,37,29.63,1147.94,5365.049578130273,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000579902.jpg,0.4771,1939,805,3371.45,211,1328.67,39,29.35,1553.69,6149.521550255537,1,
s25,q3vl,2B,Q4_0,Q8_0,max,128,000000580294.jpg,0.6053,1914,789,3333.35,208,1273.55,38,29.84,1462.17,6069.862064343164,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000002532.jpg,0.2317,3827,1453,6039.97,283,1614.4,39,24.16,1214.92,11361.360728476822,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000003156.jpg,0.6507,3094,1311,5099.33,267,1431.88,37,25.84,1408.85,9543.029690402476,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000017899.jpg,0.6853,3873,1450,6069.28,283,1417.08,36,25.4,1222.79,11431.650078740156,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000030828.jpg,0.0181,3382,1315,5389.66,278,1389.21,39,28.07,1520.22,10122.285222657641,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000037670.jpg,0.5829,3864,1453,6071.56,283,1506.88,39,25.88,1559.64,11427.199876352397,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000054654.jpg,0.4509,3769,1469,5965.66,278,1460.17,38,26.02,1500.88,11242.091975403535,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000093437.jpg,0.5461,3695,1371,5793.15,271,1455.32,38,26.11,1204.4,10897.449502106472,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000108026.jpg,0.6589,3763,1477,5966.56,278,1488.95,37,24.85,1510.03,11246.801448692155,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000123480.jpg,0.5808,3755,1448,5946.27,283,1492.95,39,26.12,1591.98,11187.554839203676,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000144333.jpg,0.3582,3774,1463,5962.16,278,1525.41,39,25.57,1518.38,11238.268330074307,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000170099.jpg,0.6937,3300,1421,5427.02,283,1422.34,37,26.01,1405.52,10186.46675124952,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000173008.jpg,0.6397,3869,1456,6065.88,283,1525.18,39,25.57,1517.15,11429.988330074308,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000187243.jpg,0.7323,3778,1444,5958.56,283,1425.16,37,25.96,1501.81,11219.080801232667,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000202228.jpg,0.4582,3759,1444,5943.83,283,1537.36,39,25.37,1208.23,11186.246633819472,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000210299.jpg,0.4513,3795,1451,5985.48,283,1517.82,39,25.69,1497.59,11270.40565200467,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000223747.jpg,0.4623,3767,1447,5954.37,283,1510.96,39,25.81,1203.88,11207.114672607515,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000226408.jpg,0.5740,3366,1328,5426.61,267,1450.39,38,26.2,1205.52,10158.777938931298,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000233370.jpg,0.6086,3787,1469,5983.22,278,1469.85,38,25.85,1513.15,11277.904719535785,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000243204.jpg,0.5371,3761,1437,5934.98,283,1533.28,39,25.44,1509.24,11172.288176100628,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000261888.jpg,0.3516,3776,1469,5981.16,278,1503.11,39,25.95,1210.78,11264.695645472062,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000262895.jpg,0.6357,3040,1181,4939.1,251,1416.65,37,26.12,1519.62,9198.384839203676,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000281032.jpg,0.5406,3750,1468,5948.72,278,1505.38,39,25.91,1508.31,11205.315137012738,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000289343.jpg,0.1382,3683,1384,5793.4,271,1506.2,39,25.89,1193.65,10899.02495171881,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000297353.jpg,0.9013,4100,1453,6283.19,287,1532.23,39,25.45,1521.48,11875.482730844793,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000314177.jpg,0.3823,3758,1449,5946.92,283,1486.11,39,26.24,1510.34,11192.029756097561,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000329219.jpg,0.6263,3843,1463,6030.03,278,1434.64,37,25.79,1485.43,11374.804718883286,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000333745.jpg,0.4186,3763,1473,5962.81,278,1518.5,39,25.68,1503.88,11237.75080996885,1,
s25,q3vl,2B,Q4_0,Q8_0,max,196,000000365642.jpg,0.4580,3745,1465,5940.03,278,1541.23,39,25.3,1493.72,11189.555691699603,1,
